timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1769249127595,961,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-7,text,true,,1835,210,15,33,https://www.wikipedia.org/wiki/Main_Page,961,0,633
1769249128557,3307,Main Page-1,200,OK,Thread Group 3: Custom 3-7,text,true,,232414,363,15,33,https://en.wikipedia.org/wiki/Main_Page,900,0,458
1769249126096,5769,Main Page,200,OK,Thread Group 3: Custom 3-4,text,true,,234248,573,15,33,https://en.wikipedia.org/wiki/Main_Page,401,0,291
1769249126096,401,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-4,text,true,,1834,210,15,33,https://www.wikipedia.org/wiki/Main_Page,401,0,291
1769249126498,5367,Main Page-1,200,OK,Thread Group 3: Custom 3-4,text,true,,232414,363,15,33,https://en.wikipedia.org/wiki/Main_Page,838,0,322
1769249127051,4864,Home Page Request,200,OK,Thread Group 1: Basic 1-6,text,true,,195760,196,8,33,https://www.wikipedia.org/,2395,0,721
1769249128764,3167,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-8,text,true,,195760,196,10,33,https://www.wikipedia.org/,1210,0,647
1769249128049,4001,Home Page Request,200,OK,Thread Group 1: Basic 1-8,text,true,,195760,196,8,33,https://www.wikipedia.org/,1360,0,524
1769249128556,3554,Home Page Request,200,OK,Thread Group 1: Basic 1-9,text,true,,195760,196,8,34,https://www.wikipedia.org/,995,0,453
1769249127565,4741,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-6,text,true,,195760,196,10,34,https://www.wikipedia.org/,2806,0,2085
1769249131243,1183,Home Page Request,200,OK,Thread Group 1: Basic 1-3,text,true,,195760,196,8,35,https://www.wikipedia.org/,457,0,0
1769249127094,5479,Main Page,200,OK,Thread Group 3: Custom 3-6,text,true,,234249,573,16,34,https://en.wikipedia.org/wiki/Main_Page,3261,0,713
1769249127094,3261,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-6,text,true,,1835,210,16,34,https://www.wikipedia.org/wiki/Main_Page,3261,0,713
1769249130356,2217,Main Page-1,200,OK,Thread Group 3: Custom 3-6,text,true,,232414,363,16,34,https://en.wikipedia.org/wiki/Main_Page,709,0,483
1769249131060,1540,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-7,text,true,,58502,791,11,35,https://en.wikipedia.org/wiki/Special:Search,107,0,0
1769249131060,107,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-7,text,true,,1443,423,11,35,https://www.wikipedia.org/wiki/Special:Search,107,0,0
1769249131167,1433,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-7,text,true,,57059,368,11,35,https://en.wikipedia.org/wiki/Special:Search,1005,0,274
1769249130362,2257,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-4,text,true,,58502,791,10,34,https://en.wikipedia.org/wiki/Special:Search,347,0,0
1769249130362,347,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-4,text,true,,1443,423,10,34,https://www.wikipedia.org/wiki/Special:Search,347,0,0
1769249130710,1909,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-4,text,true,,57059,368,10,34,https://en.wikipedia.org/wiki/Special:Search,1244,0,308
1769249127724,4961,Main Page,200,OK,Thread Group 3: Custom 3-1,text,true,,234249,573,17,33,https://en.wikipedia.org/wiki/Main_Page,1391,0,0
1769249127724,1391,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-1,text,true,,1835,210,17,33,https://www.wikipedia.org/wiki/Main_Page,1391,0,0
1769249129116,3569,Main Page-1,200,OK,Thread Group 3: Custom 3-1,text,true,,232414,363,17,33,https://en.wikipedia.org/wiki/Main_Page,463,0,0
1769249131164,1724,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-12,text,true,,195760,196,9,33,https://www.wikipedia.org/,513,0,230
1769249130096,2894,Main Page,200,OK,Thread Group 3: Custom 3-12,text,true,,234249,573,17,34,https://en.wikipedia.org/wiki/Main_Page,607,0,244
1769249130096,607,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-12,text,true,,1835,210,17,34,https://www.wikipedia.org/wiki/Main_Page,607,0,244
1769249130705,2285,Main Page-1,200,OK,Thread Group 3: Custom 3-12,text,true,,232414,363,17,34,https://en.wikipedia.org/wiki/Main_Page,638,0,313
1769249126552,6514,Home Page Request,200,OK,Thread Group 1: Basic 1-5,text,true,,195760,196,7,34,https://www.wikipedia.org/,1018,0,546
1769249129095,4084,Main Page,200,OK,Thread Group 3: Custom 3-10,text,true,,234249,573,18,35,https://en.wikipedia.org/wiki/Main_Page,1608,0,409
1769249129095,1608,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-10,text,true,,1835,210,18,35,https://www.wikipedia.org/wiki/Main_Page,1608,0,409
1769249130705,2474,Main Page-1,200,OK,Thread Group 3: Custom 3-10,text,true,,232414,363,18,35,https://en.wikipedia.org/wiki/Main_Page,607,0,319
1769249129363,3901,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-9,text,true,,195760,196,10,35,https://www.wikipedia.org/,2490,0,1983
1769249129050,4244,Home Page Request,200,OK,Thread Group 1: Basic 1-10,text,true,,195760,196,7,35,https://www.wikipedia.org/,1155,0,478
1769249130563,2745,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-11,text,true,,195760,196,10,35,https://www.wikipedia.org/,701,0,300
1769249131854,1459,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-10,text,true,,58502,791,10,35,https://en.wikipedia.org/wiki/Special:Search,480,0,0
1769249131854,480,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-10,text,true,,1443,423,10,35,https://www.wikipedia.org/wiki/Special:Search,480,0,0
1769249132335,978,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-10,text,true,,57059,368,10,35,https://en.wikipedia.org/wiki/Special:Search,761,0,262
1769249131865,1454,Portal:Science,200,OK,Thread Group 3: Custom 3-7,text,true,,340687,845,18,34,https://en.wikipedia.org/wiki/Portal:Science,116,0,0
1769249131865,116,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-7,text,true,,1259,423,18,34,https://www.wikipedia.org/wiki/Portal:Science,116,0,0
1769249131981,1338,Portal:Science-1,200,OK,Thread Group 3: Custom 3-7,text,true,,339428,422,18,34,https://en.wikipedia.org/wiki/Portal:Science,487,0,0
1769249128594,4823,Main Page,200,OK,Thread Group 3: Custom 3-9,text,true,,234249,573,18,34,https://en.wikipedia.org/wiki/Main_Page,2544,0,2414
1769249128594,2544,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-9,text,true,,1835,210,18,34,https://www.wikipedia.org/wiki/Main_Page,2544,0,2414
1769249131139,2278,Main Page-1,200,OK,Thread Group 3: Custom 3-9,text,true,,232414,363,18,34,https://en.wikipedia.org/wiki/Main_Page,690,0,255
1769249127552,5907,Home Page Request,200,OK,Thread Group 1: Basic 1-7,text,true,,195760,196,7,34,https://www.wikipedia.org/,4318,0,3774
1769249132051,1481,Home Page Request,200,OK,Thread Group 1: Basic 1-8,text,true,,195760,196,7,34,https://www.wikipedia.org/,353,0,0
1769249132308,1393,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-6,text,true,,58501,791,10,36,https://en.wikipedia.org/wiki/Special:Search,118,0,0
1769249132308,118,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-6,text,true,,1443,423,10,36,https://www.wikipedia.org/wiki/Special:Search,118,0,0
1769249132427,1274,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-6,text,true,,57058,368,10,36,https://en.wikipedia.org/wiki/Special:Search,915,0,297
1769249127769,6234,Main Page,200,OK,Thread Group 3: Custom 3-2,text,true,,234249,573,19,35,https://en.wikipedia.org/wiki/Main_Page,650,0,0
1769249127769,650,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-2,text,true,,1835,210,19,35,https://www.wikipedia.org/wiki/Main_Page,650,0,0
1769249128420,5583,Main Page-1,200,OK,Thread Group 3: Custom 3-2,text,true,,232414,363,19,35,https://en.wikipedia.org/wiki/Main_Page,312,0,0
1769249126595,7636,Main Page,200,OK,Thread Group 3: Custom 3-5,text,true,,234248,573,20,37,https://en.wikipedia.org/wiki/Main_Page,956,0,491
1769249126595,956,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-5,text,true,,1834,210,20,37,https://www.wikipedia.org/wiki/Main_Page,956,0,491
1769249127552,6679,Main Page-1,200,OK,Thread Group 3: Custom 3-5,text,true,,232414,363,20,37,https://en.wikipedia.org/wiki/Main_Page,2784,0,2035
1769249129627,4664,Home Page Request,200,OK,Thread Group 1: Basic 1-4,text,true,,195760,196,7,37,https://www.wikipedia.org/,704,0,0
1769249132685,1664,Portal:Science,200,OK,Thread Group 3: Custom 3-1,text,true,,340687,845,20,37,https://en.wikipedia.org/wiki/Portal:Science,519,0,0
1769249132685,519,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-1,text,true,,1259,423,20,37,https://www.wikipedia.org/wiki/Portal:Science,519,0,0
1769249133205,1144,Portal:Science-1,200,OK,Thread Group 3: Custom 3-1,text,true,,339428,422,20,37,https://en.wikipedia.org/wiki/Portal:Science,201,0,0
1769249133321,1948,Main Page,200,OK,Thread Group 3: Custom 3-7,text,true,,234249,573,20,38,https://en.wikipedia.org/wiki/Main_Page,186,0,0
1769249133321,186,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-7,text,true,,1835,210,20,38,https://www.wikipedia.org/wiki/Main_Page,186,0,0
1769249133507,1762,Main Page-1,200,OK,Thread Group 3: Custom 3-7,text,true,,232414,363,20,38,https://en.wikipedia.org/wiki/Main_Page,310,0,0
1769249133533,2766,Home Page Request,200,OK,Thread Group 1: Basic 1-8,text,true,,195760,196,7,40,https://www.wikipedia.org/,408,0,0
1769249132964,3335,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-15,text,true,,195760,196,13,40,https://www.wikipedia.org/,495,0,282
1769249131932,4567,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-8,text,true,,58504,791,13,40,https://en.wikipedia.org/wiki/Special:Search,178,0,0
1769249131932,178,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-8,text,true,,1443,423,13,40,https://www.wikipedia.org/wiki/Special:Search,178,0,0
1769249132111,4388,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-8,text,true,,57061,368,13,40,https://en.wikipedia.org/wiki/Special:Search,3332,0,1083
1769249133564,3248,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-16,text,true,,195760,196,13,40,https://www.wikipedia.org/,1240,0,768
1769249132362,4461,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-14,text,true,,195760,196,13,40,https://www.wikipedia.org/,1810,0,1087
1769249131916,4912,Home Page Request,200,OK,Thread Group 1: Basic 1-6,text,true,,195760,196,7,40,https://www.wikipedia.org/,515,0,0
1769249131595,5244,Main Page,200,OK,Thread Group 3: Custom 3-15,text,true,,234249,573,20,40,https://en.wikipedia.org/wiki/Main_Page,536,0,362
1769249131595,536,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-15,text,true,,1835,210,20,40,https://www.wikipedia.org/wiki/Main_Page,536,0,362
1769249132132,4707,Main Page-1,200,OK,Thread Group 3: Custom 3-15,text,true,,232414,363,20,40,https://en.wikipedia.org/wiki/Main_Page,1417,0,1015
1769249132991,3869,Portal:Science,200,OK,Thread Group 3: Custom 3-12,text,true,,340687,845,20,40,https://en.wikipedia.org/wiki/Portal:Science,116,0,0
1769249132991,116,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-12,text,true,,1259,423,20,40,https://www.wikipedia.org/wiki/Portal:Science,116,0,0
1769249133108,3752,Portal:Science-1,200,OK,Thread Group 3: Custom 3-12,text,true,,339428,422,20,40,https://en.wikipedia.org/wiki/Portal:Science,218,0,0
1769249133295,3714,Home Page Request,200,OK,Thread Group 1: Basic 1-10,text,true,,195760,196,7,40,https://www.wikipedia.org/,301,0,0
1769249132575,4447,Portal:Science,200,OK,Thread Group 3: Custom 3-6,text,true,,340687,845,20,40,https://en.wikipedia.org/wiki/Portal:Science,115,0,0
1769249132575,116,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-6,text,true,,1259,423,20,40,https://www.wikipedia.org/wiki/Portal:Science,115,0,0
1769249132691,4331,Portal:Science-1,200,OK,Thread Group 3: Custom 3-6,text,true,,339428,422,20,40,https://en.wikipedia.org/wiki/Portal:Science,489,0,0
1769249133265,3994,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-9,text,true,,58502,791,14,41,https://en.wikipedia.org/wiki/Special:Search,189,0,0
1769249133265,189,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-9,text,true,,1443,423,14,41,https://www.wikipedia.org/wiki/Special:Search,189,0,0
1769249133455,3804,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-9,text,true,,57059,368,14,41,https://en.wikipedia.org/wiki/Special:Search,2352,0,709
1769249134766,2506,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-18,text,true,,195760,196,13,40,https://www.wikipedia.org/,812,0,210
1769249133418,3864,Portal:Science,200,OK,Thread Group 3: Custom 3-9,text,true,,340688,845,20,40,https://en.wikipedia.org/wiki/Portal:Science,235,0,0
1769249133418,235,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-9,text,true,,1259,423,20,40,https://www.wikipedia.org/wiki/Portal:Science,235,0,0
1769249133654,3628,Portal:Science-1,200,OK,Thread Group 3: Custom 3-9,text,true,,339429,422,20,40,https://en.wikipedia.org/wiki/Portal:Science,458,0,0
1769249130594,6701,Main Page,200,OK,Thread Group 3: Custom 3-13,text,true,,234249,573,20,40,https://en.wikipedia.org/wiki/Main_Page,2416,0,1475
1769249130594,2416,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-13,text,true,,1835,210,20,40,https://www.wikipedia.org/wiki/Main_Page,2416,0,1475
1769249133011,4284,Main Page-1,200,OK,Thread Group 3: Custom 3-13,text,true,,232414,363,20,40,https://en.wikipedia.org/wiki/Main_Page,592,0,328
1769249134350,3066,Main Page,200,OK,Thread Group 3: Custom 3-1,text,true,,234249,573,20,40,https://en.wikipedia.org/wiki/Main_Page,119,0,0
1769249134350,119,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-1,text,true,,1835,210,20,40,https://www.wikipedia.org/wiki/Main_Page,119,0,0
1769249134470,2946,Main Page-1,200,OK,Thread Group 3: Custom 3-1,text,true,,232414,363,20,40,https://en.wikipedia.org/wiki/Main_Page,598,0,0
1769249133309,4178,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-11,text,true,,58503,791,13,40,https://en.wikipedia.org/wiki/Special:Search,198,0,0
1769249133309,198,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-11,text,true,,1444,423,13,40,https://www.wikipedia.org/wiki/Special:Search,198,0,0
1769249133508,3979,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-11,text,true,,57059,368,13,40,https://en.wikipedia.org/wiki/Special:Search,3261,0,725
1769249134164,3405,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-17,text,true,,195760,196,12,39,https://www.wikipedia.org/,2209,0,1294
1769249131095,6518,Main Page,200,OK,Thread Group 3: Custom 3-14,text,true,,234249,573,20,39,https://en.wikipedia.org/wiki/Main_Page,2050,0,1929
1769249131095,2050,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-14,text,true,,1835,210,20,39,https://www.wikipedia.org/wiki/Main_Page,2050,0,1929
1769249133146,4467,Main Page-1,200,OK,Thread Group 3: Custom 3-14,text,true,,232414,363,20,39,https://en.wikipedia.org/wiki/Main_Page,665,0,364
1769249132889,4801,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-12,text,true,,58502,791,12,39,https://en.wikipedia.org/wiki/Special:Search,133,0,0
1769249132889,133,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-12,text,true,,1443,423,12,39,https://www.wikipedia.org/wiki/Special:Search,133,0,0
1769249133023,4667,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-12,text,true,,57059,368,12,39,https://en.wikipedia.org/wiki/Special:Search,2729,0,311
1769249135272,2474,Portal:Science,200,OK,Thread Group 3: Custom 3-7,text,true,,340689,845,20,38,https://en.wikipedia.org/wiki/Portal:Science,179,0,0
1769249135272,179,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-7,text,true,,1260,423,20,38,https://www.wikipedia.org/wiki/Portal:Science,179,0,0
1769249135451,2295,Portal:Science-1,200,OK,Thread Group 3: Custom 3-7,text,true,,339429,422,20,38,https://en.wikipedia.org/wiki/Portal:Science,630,0,0
1769249134004,3779,Portal:Science,200,OK,Thread Group 3: Custom 3-2,text,true,,340689,845,20,39,https://en.wikipedia.org/wiki/Portal:Science,542,0,0
1769249134004,542,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-2,text,true,,1260,423,20,39,https://www.wikipedia.org/wiki/Portal:Science,542,0,0
1769249134546,3237,Portal:Science-1,200,OK,Thread Group 3: Custom 3-2,text,true,,339429,422,20,39,https://en.wikipedia.org/wiki/Portal:Science,673,0,0
1769249132111,5936,Home Page Request,200,OK,Thread Group 1: Basic 1-9,text,true,,195760,196,7,39,https://www.wikipedia.org/,309,0,0
1769249131764,6675,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-13,text,true,,195760,196,13,40,https://www.wikipedia.org/,2272,0,1678
1769249133180,5345,Portal:Science,200,OK,Thread Group 3: Custom 3-10,text,true,,340687,845,20,40,https://en.wikipedia.org/wiki/Portal:Science,157,0,0
1769249133180,157,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-10,text,true,,1259,423,20,40,https://www.wikipedia.org/wiki/Portal:Science,157,0,0
1769249133337,5188,Portal:Science-1,200,OK,Thread Group 3: Custom 3-10,text,true,,339428,422,20,40,https://en.wikipedia.org/wiki/Portal:Science,394,0,0
1769249128095,10516,Main Page,200,OK,Thread Group 3: Custom 3-8,text,true,,234249,573,20,40,https://en.wikipedia.org/wiki/Main_Page,4858,0,1427
1769249128095,4859,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-8,text,true,,1835,210,20,40,https://www.wikipedia.org/wiki/Main_Page,4858,0,1427
1769249132955,5656,Main Page-1,200,OK,Thread Group 3: Custom 3-8,text,true,,232414,363,20,40,https://en.wikipedia.org/wiki/Main_Page,474,0,253
1769249137176,2476,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-22,text,true,,195760,196,15,42,https://www.wikipedia.org/,840,0,425
1769249136824,2956,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-14,text,true,,58503,791,15,42,https://en.wikipedia.org/wiki/Special:Search,221,0,0
1769249136824,221,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-14,text,true,,1445,423,15,42,https://www.wikipedia.org/wiki/Special:Search,221,0,0
1769249137045,2735,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-14,text,true,,57058,368,15,42,https://en.wikipedia.org/wiki/Special:Search,1299,0,344
1769249132595,7299,Main Page,200,OK,Thread Group 3: Custom 3-17,text,true,,234249,573,20,41,https://en.wikipedia.org/wiki/Main_Page,4706,0,2160
1769249132595,4706,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-17,text,true,,1835,210,20,41,https://www.wikipedia.org/wiki/Main_Page,4706,0,2160
1769249137303,2591,Main Page-1,200,OK,Thread Group 3: Custom 3-17,text,true,,232414,363,20,41,https://en.wikipedia.org/wiki/Main_Page,702,0,314
1769249136862,3059,Main Page,200,OK,Thread Group 3: Custom 3-12,text,true,,234249,573,20,41,https://en.wikipedia.org/wiki/Main_Page,166,0,0
1769249136862,166,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-12,text,true,,1835,210,20,41,https://www.wikipedia.org/wiki/Main_Page,166,0,0
1769249137029,2892,Main Page-1,200,OK,Thread Group 3: Custom 3-12,text,true,,232414,363,20,41,https://en.wikipedia.org/wiki/Main_Page,349,0,0
1769249135964,3986,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-20,text,true,,195760,196,14,41,https://www.wikipedia.org/,1501,0,1329
1769249137746,2286,Main Page,200,OK,Thread Group 3: Custom 3-7,text,true,,234249,573,20,41,https://en.wikipedia.org/wiki/Main_Page,683,0,0
1769249137746,683,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-7,text,true,,1835,210,20,41,https://www.wikipedia.org/wiki/Main_Page,683,0,0
1769249138430,1602,Main Page-1,200,OK,Thread Group 3: Custom 3-7,text,true,,232414,363,20,41,https://en.wikipedia.org/wiki/Main_Page,551,0,0
1769249137284,2805,Main Page,200,OK,Thread Group 3: Custom 3-9,text,true,,234249,573,20,41,https://en.wikipedia.org/wiki/Main_Page,121,0,0
1769249137284,121,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-9,text,true,,1835,210,20,41,https://www.wikipedia.org/wiki/Main_Page,121,0,0
1769249137406,2683,Main Page-1,200,OK,Thread Group 3: Custom 3-9,text,true,,232414,363,20,41,https://en.wikipedia.org/wiki/Main_Page,340,0,0
1769249137023,3120,Main Page,200,OK,Thread Group 3: Custom 3-6,text,true,,234249,573,20,41,https://en.wikipedia.org/wiki/Main_Page,273,0,0
1769249137023,273,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-6,text,true,,1835,210,20,41,https://www.wikipedia.org/wiki/Main_Page,273,0,0
1769249137297,2846,Main Page-1,200,OK,Thread Group 3: Custom 3-6,text,true,,232414,363,20,41,https://en.wikipedia.org/wiki/Main_Page,244,0,0
1769249133595,6554,Main Page,200,OK,Thread Group 3: Custom 3-19,text,true,,234249,573,20,41,https://en.wikipedia.org/wiki/Main_Page,3438,0,3208
1769249133595,3438,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-19,text,true,,1835,210,20,41,https://www.wikipedia.org/wiki/Main_Page,3438,0,3208
1769249137035,3114,Main Page-1,200,OK,Thread Group 3: Custom 3-19,text,true,,232414,363,20,41,https://en.wikipedia.org/wiki/Main_Page,627,0,362
1769249129593,10633,Main Page,200,OK,Thread Group 3: Custom 3-11,text,true,,234249,573,20,42,https://en.wikipedia.org/wiki/Main_Page,3996,0,1801
1769249129593,3996,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-11,text,true,,1835,210,20,42,https://www.wikipedia.org/wiki/Main_Page,3996,0,1801
1769249133590,6636,Main Page-1,200,OK,Thread Group 3: Custom 3-11,text,true,,232414,363,20,42,https://en.wikipedia.org/wiki/Main_Page,1251,0,767
1769249137615,2660,Portal:Science,200,OK,Thread Group 3: Custom 3-14,text,true,,340690,845,20,42,https://en.wikipedia.org/wiki/Portal:Science,305,0,0
1769249137615,305,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-14,text,true,,1261,423,20,42,https://www.wikipedia.org/wiki/Portal:Science,305,0,0
1769249137921,2354,Portal:Science-1,200,OK,Thread Group 3: Custom 3-14,text,true,,339429,422,20,42,https://en.wikipedia.org/wiki/Portal:Science,762,0,0
1769249137785,2586,Main Page,200,OK,Thread Group 3: Custom 3-2,text,true,,234249,573,20,42,https://en.wikipedia.org/wiki/Main_Page,649,0,0
1769249137785,649,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-2,text,true,,1835,210,20,42,https://www.wikipedia.org/wiki/Main_Page,649,0,0
1769249138434,1937,Main Page-1,200,OK,Thread Group 3: Custom 3-2,text,true,,232414,363,20,42,https://en.wikipedia.org/wiki/Main_Page,570,0,0
1769249136301,4314,Home Page Request,200,OK,Thread Group 1: Basic 1-8,text,true,,195760,196,7,42,https://www.wikipedia.org/,782,0,0
1769249136301,4348,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-15,text,true,,58504,791,15,42,https://en.wikipedia.org/wiki/Special:Search,155,0,0
1769249136301,155,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-15,text,true,,1445,423,15,42,https://www.wikipedia.org/wiki/Special:Search,155,0,0
1769249136457,4192,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-15,text,true,,57059,368,15,42,https://en.wikipedia.org/wiki/Special:Search,1410,0,579
1769249137273,3503,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-18,text,true,,58504,791,15,42,https://en.wikipedia.org/wiki/Special:Search,111,0,0
1769249137273,111,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-18,text,true,,1445,423,15,42,https://www.wikipedia.org/wiki/Special:Search,111,0,0
1769249137385,3391,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-18,text,true,,57059,368,15,42,https://en.wikipedia.org/wiki/Special:Search,2842,0,583
1769249129606,11377,Portal:Science,200,OK,Thread Group 3: Custom 3-3,text,true,,340687,845,20,41,https://en.wikipedia.org/wiki/Portal:Science,131,0,0
1769249129606,132,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-3,text,true,,1259,423,20,41,https://www.wikipedia.org/wiki/Portal:Science,131,0,0
1769249129738,11245,Portal:Science-1,200,OK,Thread Group 3: Custom 3-3,text,true,,339428,422,20,41,https://en.wikipedia.org/wiki/Portal:Science,510,0,0
1769249134292,7269,Home Page Request,200,OK,Thread Group 1: Basic 1-4,text,true,,195760,196,7,42,https://www.wikipedia.org/,895,0,0
1769249139651,2087,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-22,text,true,,58511,791,15,42,https://en.wikipedia.org/wiki/Special:Search,209,0,0
1769249139651,209,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-22,text,true,,1445,423,15,42,https://www.wikipedia.org/wiki/Special:Search,209,0,0
1769249139861,1877,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-22,text,true,,57066,368,15,42,https://en.wikipedia.org/wiki/Special:Search,1845,0,508
1769249138441,3402,Search Page Request,200,OK,Thread Group 2: Heavy Load 2-13,text,true,,58504,791,14,41,https://en.wikipedia.org/wiki/Special:Search,1195,0,0
1769249138441,1195,Search Page Request-0,301,Moved Permanently,Thread Group 2: Heavy Load 2-13,text,true,,1445,423,14,41,https://www.wikipedia.org/wiki/Special:Search,1195,0,0
1769249139636,2207,Search Page Request-1,200,OK,Thread Group 2: Heavy Load 2-13,text,true,,57059,368,14,41,https://en.wikipedia.org/wiki/Special:Search,1358,0,537
1769249132095,10147,Main Page,200,OK,Thread Group 3: Custom 3-16,text,true,,234249,573,20,41,https://en.wikipedia.org/wiki/Main_Page,1600,0,1354
1769249133067,9175,Home Page Request,200,OK,Thread Group 1: Basic 1-5,text,true,,195760,196,7,41,https://www.wikipedia.org/,680,0,0
1769249132095,1600,Main Page-0,301,Moved Permanently,Thread Group 3: Custom 3-16,text,true,,1835,210,20,41,https://www.wikipedia.org/wiki/Main_Page,1600,0,1354
1769249133696,8546,Main Page-1,200,OK,Thread Group 3: Custom 3-16,text,true,,232414,363,20,41,https://en.wikipedia.org/wiki/Main_Page,5845,0,5345
1769249138964,3519,Home Page Request,200,OK,Thread Group 2: Heavy Load 2-25,text,true,,195760,196,14,41,https://www.wikipedia.org/,919,0,270
1769249140032,2486,Portal:Science,200,OK,Thread Group 3: Custom 3-7,text,true,,340690,845,20,41,https://en.wikipedia.org/wiki/Portal:Science,165,0,0
1769249140032,166,Portal:Science-0,301,Moved Permanently,Thread Group 3: Custom 3-7,text,true,,1261,423,20,41,https://www.wikipedia.org/wiki/Portal:Science,165,0,0
1769249140198,2320,Portal:Science-1,200,OK,Thread Group 3: Custom 3-7,text,true,,339429,422,20,41,https://en.wikipedia.org/wiki/Portal:Science,290,0,0
